:START_ID;isCorrespondingAuthor:string;:END_ID
6765314;false;69
6761289;false;69
6769235;false;69
6758839;false;70
6758238;false;70
6756715;false;70
6753654;false;70
6764541;false;70
6755394;false;70
6764568;false;70
6763819;false;70
6755515;false;71
6765086;false;71
6764155;false;71
6757990;false;71
6755653;false;71
6770093;false;71
6757390;false;71
6768966;false;71
6770266;false;72
6767572;false;72
6773449;false;72
6771122;false;72
6759451;false;72
6767602;false;72
6754376;false;72
6756094;false;73
6762520;false;73
6772383;false;73
6772230;false;74
6771277;false;74
6767669;false;74
6760388;false;75
6765417;false;76
6769148;false;76
6771022;false;76
6768858;false;77
6759941;false;77
6761246;false;77
6771401;false;77
6756499;false;77
6758794;false;78
6757403;false;78
6759346;false;78
6762976;false;78
6767932;false;79
6755828;false;79
6758550;false;79
6761004;false;79
6766291;false;79
6770079;false;79
6769277;false;79
6763809;false;79
6770346;false;80
6762838;false;80
6768033;false;80
6762542;false;80
6755885;false;80
6773298;false;80
6771762;false;80
6757765;false;80
6760980;false;81
6764048;false;81
6756860;false;81
6758868;false;82
6762025;false;82
6754412;false;82
6756970;false;82
6755263;false;82
6756672;false;83
6760466;false;83
6754300;false;83
6763835;false;83
6766729;false;83
6753701;false;83
6766185;false;83
6759924;false;83
6757686;false;84
6770308;false;84
6770777;false;84
6763455;false;84
6769543;false;85
6772056;false;85
6755210;false;85
6755922;false;85
6753802;false;85
6763846;false;86
6761964;false;87
6770866;false;87
6764238;false;87
6762662;false;87
6765324;false;87
6767272;false;88
6760926;false;88
6755889;false;88
6771755;false;88
6760707;false;88
6765994;false;89
6767664;false;89
6759775;false;89
6766832;false;90
6770662;false;90
6758662;false;90
6761383;false;91
6766426;false;91
6763097;false;91
6758655;false;91
6762563;false;91
6769533;false;91
6762553;false;92
6756168;false;92
6765184;false;92
6762676;false;92
6761412;false;92
6753801;false;92
6760585;false;92
6771455;false;92
6767506;false;93
6766337;false;94
6773539;false;94
6765537;false;94
6770168;false;94
6769149;false;95
6754575;false;95
6761581;false;95
6770468;false;95
6769002;false;95
6762797;false;95
6758454;false;95
6763489;false;95
6759113;false;96
6756113;false;97
6757361;false;97
6771152;false;97
6765447;false;97
6761859;false;97
6764269;false;98
6757192;false;98
6773272;false;99
6770032;false;99
6767048;false;99
6754165;false;99
6770730;false;100
6753691;false;101
6759854;false;101
6766612;false;101
6772241;false;102
6757361;false;102
6764751;false;102
6766373;false;102
6769990;false;103
6762758;false;103
6759033;false;103
6756707;false;103
6769767;false;103
6756399;false;103
6768870;false;103
6755277;false;103
6769233;false;104
6771943;false;104
6766185;false;104
6754524;false;104
6764086;false;105
6758305;false;105
6758761;false;105
6769539;false;105
6755396;false;105
6766323;false;105
6763735;false;106
6768210;false;106
6756529;false;107
6758540;false;107
6757870;false;107
6761959;false;108
6769901;false;108
6755758;false;108
6760199;false;108
6758392;false;108
6761821;false;108
6765666;false;108
6771822;false;108
6767869;false;109
6758265;false;109
6757103;false;109
6753988;false;109
6754762;false;109
6758355;false;109
6756185;false;109
6759683;false;110
6755166;false;110
6766058;false;110
6771849;false;110
6765928;false;110
6772272;false;110
6759997;false;110
6758860;false;110
6768799;false;111
6770498;false;112
6769646;false;112
6760288;false;112
6766531;false;112
6756334;false;113
6769818;false;113
6765004;false;113
6754676;false;113
6757560;false;113
6756294;false;113
6759912;false;113
6759830;false;114
6766854;false;114
6760476;false;114
6765919;false;115
6773311;false;115
6769974;false;116
6766138;false;116
6765940;false;116
6764046;false;116
6758241;false;117
6770816;false;117
6761624;false;117
6756593;false;117
6764642;false;117
6768847;false;117
6767604;false;117
6758675;false;117
6758042;false;118
6758613;false;118
6759472;false;118
6770997;false;118
6772478;false;118
6770704;false;118
6770873;false;119
6762584;false;119
6771124;false;119
6766830;false;119
6770206;false;119
6767263;false;119
6757781;false;120
6765012;false;120
6756861;false;120
6756813;false;120
6771121;false;120
6773034;false;120
6769003;false;120
6770027;false;121
6772148;false;121
6753769;false;121
6761224;false;122
6764103;false;122
6771545;false;123
6763514;false;123
6766881;false;123
6764539;false;124
6758953;false;124
6771078;false;124
6756846;false;124
6758746;false;125
6755526;false;125
6757197;false;125
6767255;false;125
6765690;false;126
6755033;false;126
6759591;false;126
6771789;false;127
6755396;false;127
6770040;false;127
6765254;false;127
6759607;false;127
6756474;false;128
6773555;false;128
6755043;false;128
6756766;false;128
6761038;false;128
6756293;false;128
6757171;false;128
6754601;false;128
6769738;false;129
6763354;false;129
6766972;false;129
6757851;false;129
6754807;false;129
6760839;false;129
6771070;false;129
6770349;false;130
6770881;false;130
6753911;false;130
6756276;false;130
6767559;false;130
6773576;false;131
6765100;false;131
6762498;false;131
6759182;false;131
6761150;false;132
6754953;false;132
6766180;false;132
6765040;false;132
6764714;false;132
6769044;false;133
6771636;false;133
6770353;false;133
6757053;false;133
6756071;false;133
6761754;false;133
6760568;false;134
6767275;false;135
6760216;false;135
6765004;false;135
6759258;false;135
6772066;false;135
6772633;false;136
6755888;false;136
6755149;false;136
6767656;false;137
6761117;false;137
6760640;false;137
6763820;false;137
6765041;false;137
6772923;false;137
6767638;false;137
6763374;false;138
6766005;false;138
6771558;false;138
6771621;false;138
6768954;false;138
6769886;false;139
6753941;false;139
6763748;false;139
6769514;false;139
6766878;false;139
6765939;false;139
6767357;false;140
6763187;false;140
6764919;false;140
6770621;false;140
6757870;false;141
6771033;false;141
6763380;false;141
6766262;false;141
6757632;false;141
6764908;false;141
6767729;false;141
6757973;false;142
6755595;false;142
6764268;false;142
6768056;false;142
6754219;false;142
6770475;false;142
6754952;false;142
6755917;false;143
6762129;false;143
6763551;false;143
6767952;false;144
6761021;false;144
6773437;false;145
6766153;false;145
6768483;false;145
6761103;false;146
6757384;false;146
6763258;false;146
6761949;false;146
6758806;false;147
6755822;false;147
6757265;false;147
6765750;false;147
6761927;false;147
6756496;false;147
6770941;false;148
6766139;false;148
6760781;false;148
6766309;false;148
6767447;false;149
6764203;false;150
6760534;false;150
6759866;false;150
6770864;false;150
6771425;false;150
6769428;false;150
6768493;false;151
6762574;false;151
6760711;false;151
6773423;false;151
6768984;false;151
6761064;false;152
6754560;false;152
6761095;false;152
6761729;false;152
6761869;false;153
6768100;false;154
6771414;false;154
6766398;false;155
6754351;false;155
6757111;false;155
6769830;false;155
6769973;false;155
6761522;false;155
6762162;false;155
6756886;false;156
6770669;false;156
6771725;false;156
6770337;false;156
6756679;false;156
6762546;false;156
6767409;false;156
6760522;false;157
6758809;false;157
6769379;false;158
6767957;false;158
6756448;false;158
6765323;false;158
6758604;false;158
6756545;false;158
6763630;false;159
6761097;false;159
6766012;false;159
6760545;false;159
6760281;false;159
6759930;false;159
6763034;false;159
6759499;false;159
6753737;false;160
6762472;false;160
6767462;false;160
6768567;false;160
6762341;false;160
6756544;false;161
6756121;false;161
6768790;false;161
6755961;false;161
6755944;false;161
6767042;false;161
6758306;false;161
6753751;false;161
6770218;false;162
6761403;false;162
6771327;false;162
6771179;false;162
6768731;false;162
6767266;false;162
6753924;false;163
6759225;false;163
6757628;false;163
6768222;false;163
6758525;false;163
6770019;false;163
6771055;false;163
6764383;false;164
6760593;false;164
6759866;false;164
6760970;false;164
6761756;false;165
6755919;false;165
6762910;false;165
6754104;false;165
6765181;false;165
6766445;false;165
6760566;false;166
6771597;false;166
6771070;false;166
6757272;false;166
6770207;false;166
6759756;false;166
6762921;false;166
6756235;false;167
6764478;false;167
6769493;false;167
6758958;false;167
6759663;false;168
6763868;false;168
6756386;false;168
6768394;false;168
6764631;false;168
6755501;false;169
6771040;false;169
6771097;false;169
6764459;false;169
6765919;false;169
6762612;false;169
6763813;false;169
6766771;false;170
6755690;false;170
6769629;false;170
6756538;false;170
6762178;false;170
6765456;false;170
6763093;false;170
6758225;false;171
6760276;false;172
6765187;false;172
6771498;false;172
6757301;false;172
6758807;false;172
6765658;false;172
6761832;false;172
6765620;false;173
6766395;false;173
6767179;false;173
6773406;false;173
6768763;false;173
6760661;false;173
6755266;false;174
6772377;false;174
6758258;false;174
6769643;false;174
6754549;false;174
6759478;false;174
6754189;false;174
6764554;false;175
6754719;false;175
6762688;false;176
6753899;false;176
6762270;false;176
6756367;false;176
6760391;false;176
6771551;false;176
6761509;false;176
6766811;false;176
6757275;false;177
6766948;false;178
6759103;false;178
6773544;false;178
6762091;false;178
6760398;false;178
6756735;false;178
6763250;false;179
6755982;false;179
6767913;false;179
6759188;false;180
6760833;false;180
6766609;false;180
6760909;false;180
6757460;false;180
6761609;false;180
6765139;false;180
6759084;false;180
6757413;false;181
6767849;false;181
6756057;false;181
6771660;false;181
6766525;false;182
6762283;false;182
6754595;false;182
6766662;false;182
6754552;false;182
6759763;false;182
6757882;false;182
6772504;false;183
6767526;false;183
6767736;false;183
6764489;false;183
6756448;false;183
6766280;false;183
6768997;false;184
6755561;false;184
6764471;false;184
6765807;false;184
6765549;false;184
6754262;false;184
6770641;false;184
6773577;false;185
6772422;false;185
6761539;false;185
6756659;false;185
6770956;false;185
6754115;false;185
6756419;false;186
6769970;false;186
6760983;false;186
6764986;false;186
6764339;false;186
6767224;false;186
6758430;false;186
6761037;false;187
6765080;false;187
6763606;false;187
6761043;false;187
6771264;false;187
6765280;false;187
6766886;false;188
6754569;false;188
6765230;false;188
6764015;false;188
6753677;false;189
6756842;false;189
6768254;false;189
6761908;false;189
6771042;false;189
6771904;false;190
6754756;false;190
6758350;false;190
6759704;false;190
6763906;false;191
6768263;false;191
6768244;false;191
6763385;false;191
6772895;false;191
6766073;false;191
6770441;false;192
6761573;false;192
6755686;false;192
6764907;false;192
6757437;false;192
6769092;false;192
6757063;false;193
6767963;false;193
6759259;false;193
6758929;false;193
6754847;false;194
6759967;false;194
6760115;false;194
6772588;false;194
6768237;false;194
6770460;false;195
6762659;false;195
6761061;false;195
6754179;false;195
6773305;false;195
6755871;false;195
6770741;false;195
6759868;false;196
6768775;false;196
6757032;false;196
6757880;false;197
6760860;false;198
6767657;false;198
6768786;false;199
6767250;false;199
6761069;false;199
6772720;false;199
6756402;false;199
6765214;false;199
6758873;false;199
6769308;false;199
6754430;false;200
6766608;false;200
6769735;false;201
6754535;false;202
6767185;false;202
6755620;false;202
6768122;false;202
6764339;false;202
6769945;false;202
6768854;false;203
6772236;false;203
6758726;false;203
6767901;false;203
6772135;false;203
6755774;false;203
6756224;false;204
6765181;false;204
6772589;false;204
6759097;false;204
6763875;false;204
6754839;false;204
6755266;false;204
6753845;false;205
6763390;false;205
6767734;false;205
6768686;false;205
6764046;false;206
6772537;false;206
6762309;false;206
6758671;false;206
6765295;false;206
6755648;false;206
6760294;false;206
6760770;false;207
6756401;false;208
6755895;false;209
6772556;false;209
6762409;false;209
6761197;false;209
6753856;false;210
6768371;false;210
6768630;false;210
6755278;false;210
6768102;false;210
6763506;false;211
6764850;false;211
6756086;false;211
6769306;false;211
6764195;false;211
6763456;false;211
6754693;false;211
6759819;false;211
6768373;false;212
6757424;false;212
6770906;false;212
6760856;false;212
6772490;false;212
6756800;false;213
6772193;false;214
6767800;false;214
6755494;false;214
6770165;false;214
6765659;false;214
6767881;false;215
6755336;false;215
6769606;false;215
6765992;false;215
6759543;false;215
6762487;false;215
6769801;false;216
6773429;false;216
6758994;false;216
6771902;false;217
6767907;false;217
6757426;false;217
6765050;false;218
6756877;false;219
6757126;false;220
6758086;false;220
6764245;false;220
6763004;false;220
6754418;false;220
6754049;false;220
6764796;false;221
6772342;false;221
6768796;false;221
6767019;false;221
6763143;false;221
6760739;false;221
6762090;false;221
6758158;false;222
6762634;false;222
6755830;false;223
6753875;false;223
6761480;false;224
6763319;false;224
6766872;false;224
6759150;false;224
6773278;false;224
6770073;false;225
6757865;false;225
6761974;false;225
6758038;false;226
6761586;false;226
6771437;false;226
6772924;false;226
6762344;false;226
6767764;false;226
6757199;false;226
6770262;false;226
6755572;false;227
6755254;false;227
6771679;false;227
6767551;false;227
6765474;false;227
6764848;false;227
6757366;false;228
6763487;false;229
6769550;false;230
6772313;false;230
6769209;false;230
6757686;false;230
6771147;false;230
6770032;false;231
6773534;false;231
6762809;false;231
6770790;false;231
6770572;false;231
6767907;false;231
6757926;false;232
6755540;false;232
6754527;false;232
6773300;false;232
6773452;false;233
6762145;false;233
6762034;false;233
6755337;false;233
6766073;false;233
6765637;false;233
6761674;false;234
6771662;false;235
6764643;false;235
6759312;false;235
6765547;false;235
6754626;false;235
6772970;false;235
6761871;false;235
6764418;false;236
6773123;false;236
6760884;false;236
6765660;false;236
6772037;false;236
6768970;false;236
6755389;false;237
6760080;false;237
6755319;false;238
6759487;false;238
6763586;false;239
6773261;false;239
6772062;false;239
6758071;false;240
6761448;false;241
6764400;false;241
6767618;false;241
6754574;false;241
6769915;false;241
6771491;false;241
6769595;false;242
6764077;false;242
6762134;false;242
6767947;false;242
6754399;false;242
6764624;false;243
6769029;false;243
6763207;false;244
6753851;false;244
6768219;false;245
6757422;false;245
6767971;false;245
6771379;false;245
6773305;false;245
6759793;false;245
6768493;false;245
6762668;false;246
6757704;false;246
6760817;false;246
6760326;false;246
6769475;false;246
6756758;false;247
6759894;false;247
6768771;false;247
6768073;false;247
6754153;false;247
6766393;false;247
6765736;false;248
6769370;false;248
6768597;false;248
6768347;false;248
6757257;false;248
6765843;false;248
6755604;false;248
6771144;false;248
6757589;false;249
6764881;false;249
6769019;false;249
6772304;false;250
6760435;false;250
6769983;false;250
6764639;false;251
6763831;false;251
6760050;false;251
6760429;false;251
6755461;false;252
6761200;false;252
6762698;false;253
6755621;false;253
6755515;false;253
6759755;false;253
6771027;false;253
6772074;false;253
6772260;false;253
6759552;false;254
6755916;false;254
6773112;false;254
6757306;false;254
6757983;false;254
6764788;false;254
6765545;false;255
6755399;false;255
6758041;false;256
6763387;false;256
6759020;false;256
6770014;false;257
6769854;false;258
6768549;false;258
6760788;false;258
6758867;false;258
6766071;false;259
6768260;false;259
6756520;false;259
6755455;false;259
6763988;false;259
6760331;false;259
6766614;false;260
6757936;false;260
6772139;false;260
6756316;false;260
6765821;false;260
6765011;false;260
6753899;false;260
6759369;false;261
6772265;false;261
6757004;false;261
6759783;false;261
6754885;false;261
6771536;false;261
6760489;false;261
6766826;false;262
6765167;false;262
6758025;false;262
6767677;false;262
6772039;false;263
6765349;false;263
6760253;false;263
6754887;false;263
6754753;false;263
6773392;false;263
6773489;false;263
6755178;false;263
6756424;false;264
6765311;false;264
6771045;false;264
6770638;false;264
6766264;false;264
6755740;false;264
6768464;false;265
6768711;false;265
6762902;false;265
6760132;false;265
6767201;false;266
6756130;false;267
6767318;false;267
6763071;false;267
6767317;false;267
6756671;false;267
6760051;false;267
6757237;false;267
6763445;false;267
6762047;false;268
6758201;false;268
6762638;false;268
6772458;false;268
6772998;false;268
6761707;false;268
6759295;false;269
6760321;false;269
6763813;false;269
6772152;false;269
6758260;false;269
6768672;false;270
6757963;false;271
6764704;false;272
6761161;false;272
6768421;false;272
6760740;false;272
6761715;false;273
6763764;false;273
6759782;false;273
6771984;false;273
6762332;false;273
6768478;false;273
6756661;false;273
6754473;false;274
6768785;false;274
6768306;false;274
6762532;false;274
6759340;false;274
6758653;false;274
6755431;false;275
6766537;false;275
6773555;false;275
6758535;false;275
6756950;false;276
6771416;false;276
6756162;false;276
6769559;false;276
6772261;false;277
6767030;false;277
6757275;false;278
6766655;false;278
6762742;false;279
6757450;false;279
6762852;false;280
6754766;false;280
6764411;false;280
6768988;false;280
6757088;false;281
6773020;false;281
6763563;false;281
6768451;false;281
6756250;false;281
6754746;false;281
6754545;false;282
6762105;false;282
6771200;false;282
6767192;false;282
6772541;false;282
6765054;false;283
6757604;false;283
6753936;false;284
6754790;false;285
6764777;false;285
6759961;false;285
6772046;false;285
6772486;false;285
6759331;false;285
6770270;false;285
6763267;false;286
6773107;false;286
6764335;false;286
6758996;false;286
6755916;false;286
6757603;false;286
6763206;false;286
6756855;false;287
6773624;false;287
6767311;false;287
6763425;false;288
6756512;false;288
6761812;false;288
6763684;false;288
6755939;false;288
6756068;false;289
6756882;false;289
6758861;false;289
6762536;false;289
6773088;false;289
6753859;false;289
6763392;false;290
6764066;false;290
6758863;false;291
6771103;false;291
6760650;false;291
6755049;false;291
6757432;false;292
6768774;false;292
6772717;false;292
6758754;false;292
6765784;false;292
6762365;false;292
6766343;false;293
6768403;false;293
6772088;false;293
6767190;false;293
6757082;false;293
6763513;false;293
6765208;false;294
6765511;false;294
6762824;false;294
6756490;false;294
6758168;false;294
6767078;false;294
6766075;false;294
6756571;false;295
6770700;false;295
6771264;false;295
6765879;false;295
6773419;false;295
6771501;false;295
6768104;false;295
6770811;false;296
6753943;false;297
6772040;false;298
6762075;false;299
6765816;false;299
6758779;false;299
6768721;false;299
6772313;false;299
6773191;false;299
6758098;false;300
6755395;false;300
6757144;false;300
6771584;false;300
6768474;false;300
6755411;false;301
6760722;false;301
6771555;false;301
6761279;false;301
6764468;false;301
6754992;false;301
6759449;false;301
6772589;false;301
6765756;false;302
6760053;false;302
6766274;false;302
6773468;false;302
6771123;false;302
6766388;false;303
6769638;false;303
6760434;false;304
6754288;false;304
6770636;false;304
6755605;false;304
6770055;false;304
6766478;false;304
6765746;false;304
6764094;false;305
6762623;false;305
6767272;false;305
6755009;false;305
6768751;false;305
6767651;false;305
6760838;false;306
6772217;false;306
6772439;false;306
6768704;false;306
6770461;false;307
6765259;false;307
6756864;false;308
6768442;false;308
6773291;false;309
6770070;false;309
6756416;false;309
6766418;false;309
6766967;false;309
6754136;false;309
6769020;false;310
6766445;false;310
6757474;false;310
6764702;false;310
6759468;false;311
6767995;false;311
6772977;false;311
6753779;false;311
6762770;false;311
6765950;false;311
6761401;false;311
6759907;false;311
6755382;false;312
6763751;false;313
6769987;false;314
6763149;false;314
6773118;false;314
6772185;false;315
6760784;false;315
6764347;false;315
6753901;false;315
6768167;false;315
6767885;false;315
6756503;false;315
6755471;false;315
6767915;false;316
6772577;false;316
6767558;false;317
6755786;false;317
6769172;false;317
6772061;false;318
6754336;false;318
6762338;false;318
6768170;false;318
6760348;false;318
6759212;false;319
6757137;false;319
6764712;false;319
6770814;false;319
6755347;false;319
6764511;false;319
6772379;false;320
6763337;false;320
6757409;false;320
6755468;false;320
6772801;false;321
6759543;false;321
6759115;false;321
6773038;false;321
6771456;false;322
6760996;false;322
6772165;false;323
6764612;false;323
6760262;false;323
6755469;false;324
6760779;false;325
6765520;false;326
6756067;false;326
6772319;false;326
6770624;false;326
6758465;false;326
6766355;false;326
6773279;false;326
6759541;false;326
6771867;false;327
6759260;false;327
6768764;false;327
6763569;false;327
6755813;false;327
6762369;false;328
6767144;false;328
6766397;false;328
6765669;false;328
6754551;false;328
6773536;false;329
6756491;false;329
6756942;false;329
6771724;false;329
6767875;false;329
6771142;false;329
6770897;false;329
6764413;false;330
6760233;false;330
6753728;false;330
6773249;false;330
6756050;false;330
6761354;false;330
6755813;false;330
6767806;false;331
6766110;false;331
6772980;false;331
6772017;false;331
6767130;false;331
6771427;false;332
6773402;false;332
6773362;false;333
6769476;false;333
6753781;false;333
6755154;false;333
6773626;false;333
6759356;false;333
6760142;false;333
6756386;false;333
6771425;false;334
6762616;false;334
6760126;false;334
6765588;false;335
6758880;false;335
6766396;false;335
6760280;false;336
6763770;false;336
6769835;false;336
6759247;false;337
6764445;false;337
6758948;false;337
6762832;false;338
6758922;false;338
6766575;false;338
6762139;false;338
6763878;false;338
6757231;false;339
6754315;false;339
6765864;false;339
6771083;false;339
6767629;false;340
6773522;false;341
6770394;false;341
6761517;false;341
6765327;false;342
6772042;false;342
6756499;false;342
6755073;false;343
6759693;false;343
6761925;false;343
6760573;false;343
6769374;false;343
6765674;false;344
6765811;false;344
6758093;false;344
6769211;false;344
6763081;false;344
6754012;false;344
6764815;false;345
6756952;false;346
6770750;false;347
6760623;false;347
6758894;false;348
6765091;false;349
6771369;false;349
6764335;false;349
6770524;false;349
6757167;false;350
6758709;false;350
6755498;false;351
6756381;false;351
6760333;false;351
6756742;false;351
6757280;false;352
6766121;false;353
6763878;false;353
6764613;false;353
6756984;false;353
6766742;false;353
6767163;false;353
6758118;false;354
6768320;false;355
6766561;false;356
6761838;false;356
6767104;false;356
6768196;false;356
6761827;false;356
6755584;false;357
6757049;false;357
6771178;false;357
6772957;false;357
6768604;false;357
6754673;false;357
6756036;false;358
6771183;false;358
6766378;false;358
6760392;false;358
6762322;false;359
6762360;false;360
6757847;false;360
6760988;false;360
6767033;false;360
6756932;false;360
6763849;false;360
6772295;false;360
6758038;false;360
6772767;false;361
6767315;false;361
6761272;false;361
6765715;false;362
6766404;false;362
6763364;false;362
6759244;false;362
6758548;false;362
6761991;false;362
6771462;false;363
6769298;false;364
6762198;false;364
6761370;false;364
6768104;false;365
6768409;false;365
6770334;false;366
6767228;false;366
6764246;false;366
6753942;false;366
6766669;false;367
6770722;false;367
6772243;false;367
6757160;false;367
6771248;false;367
6754706;false;368
6768470;false;368
6756460;false;368
6773134;false;368
6764641;false;369
6770110;false;369
6772982;false;369
6772559;false;369
6769732;false;369
6768892;false;369
6766066;false;369
6756873;false;369
6764663;false;370
6766833;false;370
6769506;false;370
6771249;false;370
6768956;false;371
6754075;false;371
6763428;false;371
6770670;false;371
6773168;false;371
6768368;false;371
6755731;false;371
6762326;false;372
6755562;false;372
6768103;false;372
6754465;false;373
6765489;false;373
6772297;false;373
6760174;false;373
6760964;false;373
6755199;false;373
6754797;false;373
6762962;false;373
6762864;false;374
6763387;false;374
6761892;false;374
6769397;false;375
6771579;false;375
6759150;false;375
6756726;false;375
6757948;false;376
6765190;false;376
6772456;false;376
6761210;false;376
6771884;false;377
6768217;false;377
6771594;false;378
6765398;false;378
6768040;false;378
6769324;false;378
6761449;false;379
6767051;false;379
6762192;false;379
6773066;false;379
6758397;false;379
6769452;false;379
6767165;false;379
6770697;false;379
6757662;false;380
6760465;false;380
6763470;false;380
6772442;false;381
6765308;false;382
6759386;false;383
6762545;false;383
6754896;false;383
6769969;false;383
6768536;false;384
6760842;false;384
6772091;false;384
6771718;false;384
6755044;false;384
6756374;false;385
6755595;false;385
6758230;false;386
6767230;false;387
6772691;false;387
6759838;false;388
6765531;false;388
6757980;false;388
6763563;false;388
6756951;false;388
6761112;false;389
6754460;false;390
6762286;false;390
6765819;false;390
6770175;false;390
6769287;false;390
6759953;false;390
6767840;false;390
6770913;false;390
6766604;false;391
6764473;false;391
6755538;false;391
6766621;false;391
6754503;false;392
6758124;false;392
6765634;false;392
6764085;false;392
6755342;false;393
6766214;false;393
6766477;false;393
6772287;false;393
6759688;false;393
6761461;false;393
6765440;false;394
6766406;false;394
6764209;false;394
6756955;false;394
6763177;false;394
6754071;false;394
6756818;false;395
6768541;false;395
6756345;false;395
6758704;false;395
6759630;false;395
6756505;false;395
6762328;false;396
6768139;false;396
6756673;false;396
6763309;false;396
6761111;false;396
6771193;false;396
