:END_ID;:START_ID
19361;224
3080;224
6679;224
9388;225
9617;225
8308;225
1839;225
19382;225
10886;225
6292;225
13291;226
14227;226
12399;226
12336;226
9235;226
771;226
6343;226
1102;226
9986;227
12079;228
17746;228
7840;228
11652;228
3120;229
17519;229
9486;229
14016;229
3429;230
15054;231
16750;231
4964;232
10678;232
3261;233
4654;234
7729;234
284;234
9916;234
19457;234
2433;235
11841;235
5013;235
19927;236
17286;236
13932;236
7531;236
5587;236
9959;237
13002;237
12387;237
16992;237
7804;237
3571;237
14830;237
11780;237
16852;238
9524;238
4;238
14390;238
10382;239
18957;239
14514;239
11129;239
15812;239
7905;239
4043;240
10456;240
3188;240
4233;240
2723;240
15409;240
8404;240
2505;241
15693;241
1947;241
1439;241
4708;242
3133;242
5093;242
15131;242
239;242
8850;242
3129;242
2739;243
9204;243
4196;243
952;243
18805;243
4795;243
859;244
9097;244
5811;244
4870;245
15675;245
14322;245
16010;245
8753;246
1581;246
15787;246
3215;246
9022;246
5062;246
3883;246
871;246
2986;247
9147;247
13866;247
15058;247
19382;247
3946;247
7321;248
13248;248
15383;248
9229;248
10692;248
10902;248
5388;248
16373;249
15432;249
7984;249
483;249
16679;249
19255;250
6559;250
6681;251
4251;251
6675;251
19941;251
4431;252
3417;252
13868;252
2179;252
19108;252
13023;252
16085;253
9890;253
9323;253
13969;253
18359;253
7362;253
15191;253
18156;253
7096;254
3894;254
2776;254
12148;255
19566;255
18294;255
8727;255
8327;256
18453;256
1589;256
471;256
11237;256
3098;256
11507;256
8124;256
1275;257
11045;257
7532;258
7894;259
6401;259
7646;259
11813;259
14531;259
12463;259
4025;260
6783;260
11754;260
3147;261
13590;261
1966;261
12892;261
8888;262
13388;263
4076;263
17424;263
8414;263
275;264
13399;264
13526;264
8944;264
14808;264
10312;265
8148;265
14633;265
15191;265
3444;265
6176;266
10905;266
12944;266
8766;266
3831;266
2095;266
9828;266
17988;266
13556;267
18329;267
10856;268
5448;268
6112;268
16046;268
11293;268
10300;269
5120;269
17361;269
19028;269
4699;269
8670;269
16421;269
12545;269
13146;270
3694;270
19875;270
10814;270
10281;271
6211;271
1858;271
12844;271
2209;272
12832;272
15062;272
8866;273
9529;273
8488;273
7589;274
15932;274
7576;274
2761;274
13712;275
13361;275
2695;275
10944;275
10601;276
17919;276
5305;276
16161;276
776;276
6742;276
3957;277
4920;278
5565;279
13833;279
13746;279
15095;279
2514;280
2411;280
8471;281
14152;281
15722;281
11884;281
11857;281
6497;281
4377;282
18571;282
8904;282
17128;282
16292;282
1145;283
886;283
14635;283
1831;283
209;283
11155;284
17892;284
14784;285
14017;285
18773;285
1144;285
4118;285
1937;285
15833;285
5145;285
725;286
12147;286
12042;286
15615;286
14730;286
19448;286
11963;287
5753;288
2439;288
5655;288
6477;288
5531;288
5790;288
8470;289
6738;290
18318;290
11755;290
18077;290
662;290
14087;290
3764;290
19469;291
5609;291
14032;291
2228;292
13818;292
8606;292
8652;292
8362;292
7323;292
3520;292
850;293
6803;293
5064;293
3422;293
16143;293
1679;293
557;294
6582;294
18609;294
545;294
8120;295
14244;295
12557;295
13354;295
19398;296
19937;296
7197;296
3549;296
9044;296
1901;296
3588;296
8944;297
9993;297
4391;297
2964;298
16778;298
17941;298
11763;298
9162;298
18266;298
12799;298
8121;298
6677;299
5804;299
16534;299
18923;299
1367;300
15571;301
18666;301
8697;301
896;302
2191;302
4630;302
18206;302
6920;302
5810;302
9017;302
3666;302
19829;303
15759;303
502;303
19432;303
18830;303
13418;304
8505;304
1153;304
16160;305
10737;305
8646;305
19173;306
18847;306
5388;306
11248;306
1074;306
14982;306
15701;307
5703;307
4471;307
1161;307
9249;308
57;308
11966;309
12663;309
6038;309
19171;309
6138;310
11808;310
17883;310
13228;310
18596;310
3166;311
2866;311
3513;311
9826;311
2594;311
6116;312
6506;313
17818;313
18998;313
14482;314
15756;314
7170;314
13228;314
3751;314
16245;314
2805;315
18113;315
18919;316
5244;316
8745;316
2397;317
9044;317
1043;317
12706;317
3107;318
3806;319
6610;319
2462;319
14635;319
7914;319
13462;319
8822;319
1082;319
16118;320
13192;320
10923;320
4207;320
19487;320
12968;320
4323;321
4715;321
19391;321
14676;321
13496;321
14291;322
9808;322
17393;322
9179;323
7332;323
885;323
69;323
19688;323
28;323
8552;324
18786;325
1754;325
19226;325
16217;325
543;325
17439;325
11287;326
18884;326
16518;326
17619;326
8260;326
13794;327
2738;328
7589;328
6975;328
1174;328
10877;328
18278;328
8129;329
2636;329
16533;329
17654;329
8832;329
13451;329
11476;330
13534;330
7322;330
246;330
14532;330
694;330
9322;330
16120;331
18829;332
11214;332
13025;332
12593;333
5898;333
13242;333
17279;333
16193;333
19684;334
11545;334
10566;334
9389;334
4243;334
5347;334
18227;334
2188;335
11890;335
772;335
12043;335
16682;335
3216;335
1676;335
17423;335
474;336
10651;336
12451;337
15350;337
10138;337
4382;337
27;337
5242;337
10906;338
19173;338
11039;338
7305;338
10889;338
14605;338
10591;338
16686;338
8601;339
13765;339
8348;339
11818;339
18305;339
4218;339
9218;340
19992;340
7073;340
109;341
15273;342
3915;342
18388;342
17965;342
19702;342
6485;342
353;342
2356;343
8684;343
6547;343
11537;343
4561;343
2157;343
3921;343
12611;344
8232;344
6625;344
18379;344
4057;344
14085;345
8535;345
17972;346
8044;346
6140;346
18511;346
3818;346
5418;346
366;346
15564;346
18646;347
19320;347
8001;347
12313;347
9893;347
5385;347
9341;347
18291;348
19884;349
8694;349
18986;349
14065;349
15113;349
12651;350
8921;350
3050;350
13887;350
1899;351
9367;351
12310;351
17778;351
12349;351
18210;351
19001;351
15233;351
5939;352
2066;352
18134;352
15820;352
9462;352
11069;352
1548;353
18078;353
14867;354
9278;354
1518;354
18702;354
5628;354
8659;354
8417;354
895;354
14993;355
12239;356
6083;356
16860;356
2757;356
2143;357
11664;358
8851;358
7960;358
17847;358
17439;358
4025;358
17547;359
18998;359
7032;359
4466;359
9736;359
7758;359
1294;359
14809;360
4231;360
15285;360
18638;360
8249;360
18923;361
1705;361
1968;361
11392;362
11165;363
13163;363
7283;363
8724;363
1743;363
8166;363
8971;363
19183;364
389;364
11683;365
6976;365
17087;365
16696;365
10734;365
2988;365
269;365
15747;366
8711;366
10595;366
8596;366
14469;366
8211;366
15115;366
4083;366
16458;367
5951;367
6608;367
9299;367
4945;367
8359;367
1053;368
13846;368
8869;369
10353;369
16719;370
9267;370
2042;370
19941;370
12434;370
7736;370
7990;370
19900;371
19071;371
4168;372
15179;372
5716;372
12139;372
47;373
19583;373
14237;373
10586;374
14189;374
13038;375
8450;375
13016;375
9626;375
8357;375
8595;375
17781;375
13367;376
2657;377
4918;377
1468;378
12777;378
12918;378
17812;378
12636;378
166;378
4771;378
2426;378
8414;379
4688;379
4634;379
2516;379
2303;379
8385;379
16212;379
18246;379
18222;380
1994;380
16569;380
2861;380
6085;380
5268;380
19268;380
2371;380
10567;381
1586;381
5353;381
17920;382
13120;382
14421;382
1583;382
1582;382
5315;382
16177;383
2460;384
8456;384
9493;384
16236;384
2859;384
17343;384
1101;384
11390;384
8109;385
14911;385
1017;385
3094;385
1436;385
3222;385
3509;385
16996;386
299;386
787;387
2497;387
18863;388
8193;388
9788;388
8124;388
14782;388
5480;388
13760;389
2841;389
8576;389
2246;389
17189;390
766;390
4293;390
270;391
3533;391
4265;391
11355;392
7860;392
14576;392
10894;392
16550;393
262;393
18614;393
16996;393
6066;393
8868;393
7062;393
2439;394
4137;394
659;394
6669;394
8944;394
14659;394
9771;394
1483;394
5223;395
12918;395
8880;395
13258;395
4902;395
19153;395
11525;395
17480;395
14426;396
14116;397
6833;397
10823;397
8790;397
13188;397
16938;397
6210;397
8471;397
392;398
15578;398
13030;398
12456;398
2696;398
14363;399
3193;399
7851;399
12117;400
4576;400
16167;400
789;400
18170;400
7954;401
3661;402
17403;403
4537;403
13540;403
11382;403
6646;403
8710;403
13113;403
15943;404
19228;404
8265;404
9005;404
18085;404
5412;405
2952;405
6669;405
794;406
14421;406
342;406
11378;406
55;406
4769;406
12536;406
16843;406
10958;407
16575;407
10075;407
8963;407
3097;408
13499;408
11847;408
17986;408
17057;408
19333;408
3965;408
13711;408
10849;409
18070;409
8634;409
17135;410
4030;410
17810;411
13144;411
12843;411
18874;412
2393;412
16967;412
4265;412
11949;413
8201;413
17460;413
17812;413
6653;413
3706;413
9593;413
93;414
15385;414
8043;414
3589;414
569;414
10296;414
6137;415
11963;415
8007;415
7489;415
16324;415
5085;416
986;416
18569;416
4493;417
13269;417
9993;417
16894;417
7172;417
7494;418
569;418
11569;418
12760;418
17684;419
1912;419
14686;419
18405;419
7443;419
10719;419
16046;420
7641;420
9527;420
11082;420
1307;421
15795;421
15182;421
4351;421
15438;421
18561;421
10828;421
4405;422
19158;422
3123;422
7470;423
5293;424
15516;424
1551;424
14386;424
18592;424
19227;424
19668;424
2052;425
11568;425
14979;426
7436;426
11734;426
4719;426
14061;426
3147;427
3033;427
6303;427
1001;427
17826;427
5171;427
288;427
5858;427
19585;428
703;428
14302;428
2724;428
19480;428
15854;428
6355;428
7313;429
9061;429
6934;429
15512;429
2951;429
7597;429
12678;429
5195;430
14403;430
1214;431
5097;431
942;431
15219;432
13225;432
7451;432
13061;432
1985;433
14752;433
11270;433
19981;433
2331;433
4905;434
19746;434
3084;435
3921;436
15687;436
2618;437
10759;437
19181;437
10459;437
6412;438
1706;438
13190;438
3590;438
5543;438
1693;438
10231;438
1882;438
7990;439
13737;439
843;439
14029;440
4378;440
13397;440
5224;440
5278;440
17223;440
6422;440
11057;440
7418;441
12316;441
4201;441
14941;441
12674;442
1915;442
666;442
10931;442
12313;442
5113;442
6311;442
18603;442
18657;443
2434;443
572;443
16283;443
498;443
1046;444
16291;444
19721;444
10810;444
6257;444
10057;444
1125;444
16776;444
8218;445
13867;445
7483;445
8872;445
3723;445
6633;445
1022;446
16874;446
653;446
9865;446
13806;446
4768;447
589;447
10906;448
7380;448
19544;448
15064;448
11687;448
4394;449
14084;449
19521;449
14052;449
6522;449
7392;450
9560;450
4129;450
10466;450
3029;451
3002;451
11279;451
465;451
4503;451
19820;451
7254;451
14862;451
15430;452
16054;452
3996;452
16452;453
11364;453
10214;453
12073;453
15176;453
9793;453
10357;454
2215;455
4188;455
11872;455
12418;455
19944;455
2578;455
2384;456
2126;456
7105;457
7984;458
1681;458
4155;458
17278;459
13899;459
8252;459
8274;460
9603;460
2489;460
19424;460
4960;460
17847;460
15614;461
4627;461
8946;461
1317;461
9270;461
11852;461
16818;461
6104;461
5241;462
17771;462
18141;462
1803;462
18789;462
11151;462
393;463
9839;464
3802;465
836;465
7023;466
8679;466
16912;466
7410;467
7558;467
2073;467
10529;467
11451;468
7456;468
15273;468
15080;468
160;469
13586;469
8042;469
14097;469
19729;469
6519;469
3013;469
16218;470
9065;470
13974;470
2689;470
12059;470
4538;470
4930;470
1661;470
5725;471
10125;471
12662;471
15662;471
6992;471
2759;471
6565;471
19393;472
1757;472
4019;472
13955;472
19366;472
17330;472
11344;473
16702;473
16728;473
16543;473
3058;474
17109;475
16452;475
6423;475
4650;475
11071;475
4883;475
8710;475
17897;476
11236;476
13415;476
8503;476
14180;477
233;477
6753;477
6520;478
14938;478
599;478
19959;478
12298;478
13408;478
10918;478
8224;479
2426;479
4704;479
11718;479
3538;479
6977;479
6226;479
10238;479
17011;480
14998;480
15359;480
13444;480
1896;480
19918;480
4617;480
3552;481
4908;481
16417;482
16394;483
16771;483
9679;483
10672;484
3720;484
3104;484
15040;484
6593;484
12671;484
9417;484
19687;485
8765;486
19308;486
8099;486
9041;486
3836;486
17508;486
10815;486
13804;486
15517;487
473;487
3854;487
14357;487
12723;487
14093;487
846;488
3052;488
15835;488
15430;488
1948;489
16820;489
5741;489
5616;489
10241;489
5415;490
1609;490
7865;490
2629;491
13421;491
10940;491
3657;492
16933;492
7779;492
17676;492
9058;492
7187;492
11976;493
9967;493
5615;494
12704;494
15478;494
19530;494
1246;494
3104;494
14873;494
5622;495
15224;495
19599;495
9682;495
13923;495
8390;495
9926;495
2045;495
13363;496
804;497
8679;497
18929;497
8097;497
19475;497
413;498
15897;498
9859;498
1235;498
9148;498
8584;498
18751;499
941;499
7239;499
771;499
9167;500
712;500
18654;500
19884;501
446;501
5348;501
14344;501
19115;501
5091;501
11119;502
5766;502
637;502
13410;502
3022;502
6075;502
7040;503
8184;503
16010;503
17836;503
2052;503
15690;503
4408;504
7482;504
16201;504
13920;504
8411;505
15010;505
15164;505
12916;505
16318;505
5727;505
16878;506
5806;506
11870;506
11570;507
13753;507
19190;507
8582;507
10769;507
3644;507
13881;508
13785;508
17440;508
13844;508
14956;508
13724;508
2455;509
10917;510
12902;510
1055;510
3434;510
9285;510
19732;510
6790;510
6225;510
11817;511
4371;511
6064;511
12963;511
19360;511
9420;511
8527;512
2799;512
10432;512
1750;512
6810;512
10423;513
1666;513
16887;513
12900;513
18962;513
4088;513
15213;513
17491;513
1279;514
12230;514
4983;514
9895;514
10636;514
8735;514
15347;514
10598;514
5760;515
19195;515
2964;515
19526;515
7455;515
1138;515
16807;515
6464;515
10660;516
17185;517
10690;517
18007;517
7771;517
15181;517
18456;517
16298;517
4439;518
15822;518
12733;518
12973;518
8708;518
2318;518
6533;518
9439;518
13450;519
6171;520
19460;520
1181;520
5154;520
15610;520
19754;520
9013;520
15099;520
10530;521
12266;521
13511;521
12055;521
7412;521
2822;522
19781;522
19771;522
7421;522
4544;523
14498;523
8302;523
14286;523
3352;523
8340;523
6083;523
5685;524
19040;524
3965;525
18870;525
14454;525
13023;525
7186;525
3051;525
11773;525
363;525
14320;526
8513;526
9087;526
11897;526
3482;526
12939;527
11827;527
4513;527
3504;527
3832;527
7072;527
16637;527
19563;527
16627;528
14788;529
4202;529
12226;530
262;530
10748;530
10881;530
8761;530
10878;530
8246;530
1459;530
86;531
19695;531
4552;531
5797;531
19170;532
12761;533
7475;533
731;533
718;533
19879;533
11400;533
732;533
7088;533
6885;534
18865;534
19222;534
19210;534
16349;534
19555;534
8929;535
14135;535
17422;536
13430;536
7986;536
4422;536
4961;537
2445;537
3430;537
2644;537
146;537
14976;537
4885;537
17909;538
14368;538
13786;538
13355;539
9881;539
7046;539
15829;539
11433;539
11509;539
3675;539
9315;539
11545;540
5429;540
16557;540
7782;540
6394;540
7410;540
848;540
2803;540
11647;541
4535;541
5856;542
11478;542
4643;542
16044;542
8465;542
14351;542
15576;542
16036;542
19807;543
10571;543
1782;543
8172;543
6647;543
3440;543
14769;543
14388;543
13316;544
14081;544
17020;544
1855;544
16224;544
19110;544
11619;545
2998;545
5291;545
4227;545
16446;545
13302;545
7155;545
15841;545
17438;546
19032;546
14456;546
17216;547
18472;547
11733;547
1429;547
5946;547
15062;547
951;547
6623;547
9824;548
12703;548
9858;548
6125;548
1663;548
1828;548
15019;549
12207;549
19520;549
6377;549
10564;549
1457;549
7860;550
3614;550
15920;551
394;551
1765;551
7584;551
8503;551
1656;551
6157;552
15114;552
15566;552
11144;553
16476;554
16894;554
19286;554
11478;554
17455;554
5043;555
17706;555
13954;555
1179;555
10350;556
3905;556
15063;556
6258;556
6419;556
19674;556
15750;556
4050;557
1724;557
15869;557
518;557
14328;557
4870;557
13032;557
5635;557
14718;558
17984;558
19629;558
12511;558
18903;558
13040;558
3388;558
17173;559
1921;559
15945;559
18812;559
12775;560
11985;560
18666;560
14163;560
6234;560
14642;560
2873;561
5998;562
16386;563
4013;563
12894;563
1545;564
16166;564
5607;564
18745;565
11202;565
1827;565
17590;566
5684;566
2207;566
19113;567
10497;567
7893;567
5510;567
13711;567
12491;567
17524;568
17344;568
1824;568
2483;568
15319;568
12369;568
16712;568
17525;568
10709;569
19049;570
7675;570
15168;570
17137;570
3160;570
5783;570
6314;571
2642;571
9295;572
5408;572
18899;572
4386;572
8777;572
18223;572
2392;573
4879;573
1037;573
19157;573
6225;573
9928;573
15464;574
10433;575
15568;575
18996;575
13835;575
7008;575
12133;575
8845;576
16875;576
12844;576
6914;576
4778;576
4713;576
1782;577
257;578
16741;578
15474;578
11326;578
14209;579
6688;579
11402;579
167;579
17849;579
17641;579
10962;580
16477;580
11746;580
10407;580
19576;580
13156;580
7810;580
6677;581
2684;581
18826;581
11923;581
16668;581
11323;581
14614;581
5672;582
3099;582
15166;582
12716;582
13914;583
4480;583
1146;583
8141;583
16676;583
193;583
6519;584
5014;584
8870;584
17601;584
17384;584
14061;584
4222;584
17940;585
12252;585
10235;585
15977;585
8422;585
35;585
10216;586
4683;586
11404;586
522;586
3469;586
7433;586
19391;586
5843;586
2938;587
18182;587
18617;588
11059;588
1564;588
14306;588
12276;588
6176;588
16388;588
3743;589
9472;589
7294;589
14785;589
974;589
18203;590
6823;590
5984;590
18816;590
11522;590
5835;590
11637;590
4236;591
2382;591
5672;592
1460;592
3160;593
18508;593
3814;593
18783;593
5527;593
10888;593
15487;593
17700;595
3848;595
3052;595
8616;595
7467;596
15112;596
6815;596
7062;596
7663;596
11267;596
3760;596
3247;596
16058;597
9375;597
17176;597
872;597
9635;597
445;597
4863;597
6060;598
15397;598
12036;598
3008;598
8957;598
14638;598
7103;598
17950;598
7023;599
12880;599
16625;599
7448;600
14474;601
15147;601
3112;601
9227;601
4114;601
14183;602
7912;602
19530;603
9455;603
12951;603
18896;603
11144;603
12776;603
10365;603
8377;604
18964;604
4086;604
6562;604
16486;604
19082;604
2409;604
482;604
11744;605
12803;605
16332;605
6167;606
18397;606
16880;606
4122;606
4002;606
2917;606
8059;606
2542;606
3612;607
14958;607
11211;607
13413;607
9047;607
1401;607
17554;607
2660;607
7780;608
11344;608
